LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0.01925628,0.006106407,0.006446495,0,0.005370774,0.001515105,0,0.031770862,0.191469402,0.083877155,0.004322534,0.047396663,0.072629129,0.03,0.004322535,0.047334165,0.088921632,0.063548013,0.058479532,0.03819032,0.029068495,1
0.011646697,0.007272727,0.001908091,0.001797155,0.006396588,0.006453497,0.017036135,0.006176528,0.050610621,0.023209582,8.74E-05,0.003415983,0.007251045,0.1,8.74E-05,0.003461354,0.007224196,0.007266011,0.012298461,0.027265386,0.007112143,1
0.006974364,0.005918133,0,0,0.005205181,0.006087855,0,0.006061452,0.02906404,0.03461282,0.000110721,0.002804739,0.006372924,0.07,0.000110721,0.002948695,0.007613373,0.005681522,0.00931654,0.02919708,0.006171195,1
0.03001117,0.000315155,0,0.014156972,0.000277189,0.000324193,0,0.004295326,0.043481957,0.02099486,6.14E-05,0.002621522,0.006034238,0.11,6.14E-05,0.002689898,0.007836808,0.005029521,0.010784601,0.020097331,0.009129611,1
0,0,0,0,0,0,0,0.000893794,0.023232729,0.003586801,9.58E-07,0.000129641,0.000840694,0.67,9.59E-07,0.000245605,0.001008987,0.000746891,0.002970906,0.00729927,0.00107491,1
0.009793785,0.07150603,0,0.00363919,0.062891764,0.060422209,0.162330354,0.017409195,0.086498718,0.093427231,0.002420278,0.023703742,0.039602178,0.028740594,0.002420279,0.023729664,0.038650503,0.040132622,0.031189084,0.052014165,0.01621426,1
0.006494625,0.003128988,0,0,0.002752042,0.002252113,0,0.005631408,0.026452191,0.045593906,0.000175822,0.003674619,0.007987038,0.05,0.00017582,0.003548043,0.007474815,0.008272541,0.006917059,0.02919708,0.006018394,1
0.021652902,0.006285313,0,0.017047182,0.005528128,0.006465566,0,0.015856259,0.110974862,0.052782402,0.000991086,0.01721978,0.028732378,0.048642306,0.000991086,0.017243164,0.029775037,0.028151221,0.035268405,0.043134942,0.018111349,1
0.006711409,0.025196966,0,0,0.02216151,0.025919572,0.063376514,0.007386095,0.046604351,0.039200737,0.000234243,0.005314625,0.011382437,0.065354172,0.000234241,0.00541642,0.011314546,0.011420278,0.011626867,0.027894362,0.007224159,1
0.006711409,0.009131868,0,0.014534884,0.00803176,0.005625017,0.003117461,0.007814299,0.074872481,0.029406378,0.000207867,0.006489327,0.011756084,0.08,0.000207866,0.006493467,0.014318316,0.010327947,0.024344515,0.034630425,0.009177229,1
0.008948546,0.004848485,0,0,0.004264392,0.004038516,0,0.005969665,0.029883174,0.03381755,0.000109124,0.002827252,0.006318696,0.07,0.000109124,0.002971058,0.007361433,0.005737495,0.009746589,0.031048929,0.006352321,1
0.024642904,0.038310486,0,0.011672611,0.034115139,0.006460781,0,0.031665937,0.074002505,0.075765291,0.001359743,0.016393895,0.028403855,0.03,0.001359742,0.016511084,0.034039666,0.025262566,0.028633987,0.044237339,0.030761177,1
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002172943,0.020306103,0.010228897,6.80E-06,0.000742115,0.001658571,0.235681949,6.80E-06,0.000611432,0.001843163,0.001555684,0.004452432,0.01703163,0.001743679,1
0.052253748,0.04519412,0,0.140982622,0.039749626,0.025828991,0.002612092,0.039658656,0.153185411,0.076969435,0.002937321,0.034852098,0.052574403,0.03,0.002937319,0.034773029,0.063388515,0.046546832,0.05952078,0.050049387,0.053595788,1
0.026147015,0.028712383,0.013541267,0.031540196,0.0268926,0.017643607,0.048780488,0.027407687,0.07471104,0.120322348,0.00346831,0.026544543,0.040664511,0.02,0.003468311,0.026495537,0.044662335,0.038436203,0.042873354,0.080080231,0.02975859,1
0.009080613,0.007129614,0,0.01744186,0.006270716,0.007334079,0,0.010810101,0.098232277,0.02960768,0.00027665,0.008446702,0.015240163,0.081180684,0.000276651,0.008575057,0.01653127,0.014520525,0.027290448,0.033775989,0.012051349,1
0.015781905,0.007272727,0,0.001493104,0.006396588,0.007481297,0.015326999,0.011513324,0.091830524,0.049633455,0.000732972,0.013408638,0.022586677,0.05,0.00073297,0.013489542,0.026320301,0.020505629,0.033639014,0.043861936,0.011805478,1
0.042338341,0.013061473,0,0.033756227,0.012633771,0.012468828,0.008462548,0.028988855,0.169407291,0.06241705,0.002112254,0.030969432,0.045821078,0.04,0.002112253,0.031099481,0.05556123,0.04039211,0.067324329,0.052220485,0.032956091,1
0.014217485,0.015066492,0,0.002282186,0.013251446,0.010511043,0.018292683,0.012420199,0.042881216,0.055664824,0.000426414,0.006918287,0.013143389,0.047850719,0.000426416,0.007011167,0.013831537,0.012759829,0.01628697,0.044659892,0.012558828,1
0.004075118,0.002424242,0.018518519,0,0.002132196,0.002493766,0,0.002541934,0.033397972,0.004782401,2.45E-06,0.000437262,0.001485045,0.5,2.45E-06,0.000470798,0.001383126,0.001541853,0.004072536,0.00973236,0.003487358,1
0.021862294,0.039867905,0,0.009382426,0.035065055,0.021037189,0.065021142,0.036437897,0.104758644,0.112072157,0.004184622,0.034383476,0.052268542,0.02,0.004184621,0.034373557,0.060244952,0.04782265,0.050682261,0.065163123,0.033972862,1
0.029308749,0.010568717,0,0,0.009295513,0.008826418,0,0.019921595,0.135210863,0.051409987,0.001146202,0.020512359,0.033116857,0.05,0.001146203,0.020491419,0.042801401,0.027718886,0.04495442,0.037179583,0.020447427,1
0.027134155,0.047038242,0.014784494,0.049980961,0.041371588,0.030085994,0.091856607,0.02442763,0.073085025,0.082927511,0.001621612,0.017715052,0.030695087,0.03,0.001621612,0.017814106,0.032893591,0.029469685,0.027039051,0.047209914,0.029459613,1
0.073065391,0.086782049,0.072595949,0.157099346,0.082202591,0.081498067,0.029514406,0.05243864,0.149656357,0.217573372,0.022785788,0.096100533,0.131724732,0.01,0.022785789,0.09609392,0.138978146,0.127681823,0.086071177,0.093078881,0.070801943,1
0.04145383,0.001825421,0.00457433,0.01970022,0.001605514,0.001877771,0,0.012543328,0.308279073,0.011197021,0.000135214,0.010367449,0.016905743,0.225298619,0.000135213,0.010348755,0.022629141,0.013715636,0.04920281,0.01703163,0.018082861,1
0.011185682,0.023784637,0,0.014148185,0.020919323,0.02244389,0.014498017,0.015139996,0.096181719,0.034953367,0.000383076,0.009977133,0.017512089,0.068111626,0.000383077,0.009950848,0.020886663,0.015631169,0.028817263,0.033603802,0.015747991,1
0.004547708,0.002344665,0,0,0.002062206,0.002411906,0,0.002455506,0.0316226,0.008363707,7.09E-06,0.000742115,0.002017868,0.29,7.09E-06,0.000779677,0.002007829,0.002023464,0.005879947,0.016951763,0.002896592,1
0.076310224,0.046861458,0.004332032,0.002720113,0.065336483,0.015327816,0,0.063165156,0.124760721,0.103437511,0.00432295,0.037759097,0.053932378,0.025321405,0.00432295,0.037762627,0.054358829,0.053694682,0.070659217,0.095316183,0.062586605,1
0.006576876,0.017972159,0,0.003759425,0.015807069,0.00733133,0,0.009933674,0.071415018,0.044465905,0.000453437,0.009494057,0.016006733,0.05,0.000453436,0.009365841,0.019938135,0.013815448,0.029408352,0.04522259,0.0094679,1
0.004854513,0.00407241,0.004721314,0,0.003581811,0.002069907,0,0.005853295,0.084434154,0.01194306,3.85E-05,0.00296846,0.006594013,0.198300327,3.85E-05,0.00296725,0.007613373,0.006025842,0.013479564,0.01459854,0.005873169,1
0.004364041,0.002543694,0,0.008291218,0.002237257,0.000122877,0,0.00217699,0.018133009,0.022192076,2.87E-05,0.001113173,0.00339475,0.110492737,2.87E-05,0.001186608,0.002680751,0.003792719,0.003068052,0.017391292,0.003749332,1
0.003887708,0.011405764,0,0.000428957,0.010031722,0.00960708,0,0.011122435,0.066253234,0.038882931,0.00032064,0.007737454,0.014422202,0.06,0.000320638,0.00758446,0.017115153,0.012921204,0.019748728,0.030912111,0.010214345,1
0.019123939,0.014310783,0,0.014534884,0.012586776,0.003619948,0.024390244,0.015158072,0.050497215,0.072298988,0.000843567,0.010760668,0.01861116,0.03,0.000843568,0.010726615,0.020907379,0.017331293,0.022857309,0.054626762,0.016668061,1
0.02104711,0.017926371,0,0,0.015766797,0.013486429,0.026796512,0.015301255,0.080291448,0.049421172,0.000629487,0.011654196,0.020001131,0.05,0.000629489,0.011701438,0.024560514,0.017459821,0.030419829,0.042355372,0.015582331,1
0.053691275,0.040944501,0.006321711,0.003969446,0.039938122,0.029925187,0.003868966,0.048322223,0.111698103,0.133720449,0.006358853,0.043477756,0.065292238,0.016827448,0.006358855,0.043457311,0.06739036,0.064122787,0.052416387,0.071214163,0.047716634,1
0.050823424,0.040064226,0,0.001639125,0.045706057,0.040921815,0,0.033331345,0.072200807,0.115014413,0.003034581,0.024260911,0.037833984,0.02,0.003034579,0.024338601,0.040748502,0.03620949,0.040282815,0.077044,0.034411406,1
0.0202723,0.018256628,0,0.019164468,0.016057269,0.012314918,0.018292683,0.016100971,0.071329039,0.051604118,0.000612772,0.01080647,0.019309026,0.04469141,0.00061277,0.010830786,0.018671772,0.019664219,0.023211351,0.04379562,0.01805389,1
0.007058293,0.014420156,0.008780688,0.008570681,0.012682973,0.00984617,0,0.011795366,0.052712362,0.064110821,0.000694749,0.009980196,0.017633567,0.04,0.00069475,0.00995895,0.020505897,0.016032588,0.02221565,0.048033021,0.012020285,1
0.008948546,0.002808573,0,0,0.002470226,0.002889118,0,0.006002556,0.061862344,0.021862862,9.47E-05,0.004081633,0.007818979,0.11,9.47E-05,0.003984453,0.009930487,0.006642066,0.017852897,0.027149723,0.006379313,1
0.005312335,0.010151047,0,0.00236248,0.00892816,0.004520432,0.025532359,0.008100623,0.04448675,0.048352516,0.000332646,0.006238476,0.011743506,0.05,0.000332647,0.006330475,0.013240649,0.010909028,0.017361299,0.04379562,0.007865,1
0.004474273,0.003154167,0.008031445,0,0.003698917,0.004326165,0,0.005832006,0.044081431,0.032728668,0.00015154,0.00418004,0.008939538,0.07,0.000151542,0.004254498,0.007346387,0.009827529,0.010263563,0.03163017,0.005910195,1
0.006711409,0.00412167,0,0.009399408,0.003625136,0.003657837,0,0.004851342,0.040981263,0.015203225,3.04E-05,0.001855288,0.004237247,0.16,3.04E-05,0.001836548,0.005141744,0.003733099,0.009519107,0.01946472,0.006083576,1
0.019328609,0.015418453,0.018518519,0.007131891,0.013561006,0.009509931,0,0.012459815,0.053363875,0.069564897,0.000831465,0.010829877,0.019293005,0.034533706,0.000831464,0.010954796,0.022120624,0.017716946,0.02276814,0.049537985,0.014321353,1
0.021137891,0.012121212,0.004788156,0.014534884,0.010660981,0.002493766,0.024390244,0.013822324,0.048313693,0.078370699,0.00094946,0.011144431,0.019163229,0.03,0.00094946,0.011146895,0.02221209,0.017463854,0.023425187,0.057135959,0.015983726,1
0.076306228,0,0,0.05327515,0,0,0,0.015451878,0.862066231,0.005158895,7.44E-05,0.013223044,0.019939347,0.459455581,7.44E-05,0.013173833,0.027233436,0.015873768,0.074002862,0.00973236,0.028072904,1
0.031849356,0.03445011,0,0.009333344,0.030299937,0.012796327,0,0.027471681,0.075890908,0.068754535,0.001149833,0.015125543,0.026752362,0.034473324,0.001149831,0.015263314,0.031647143,0.024024109,0.026854452,0.04027413,0.028166819,1
0.025078603,0.032270277,0.001945698,0.017589177,0.030066852,0.029527535,0.040429306,0.035410765,0.15036271,0.053889206,0.001396462,0.023903626,0.03509095,0.042101354,0.001396462,0.023839829,0.039685938,0.032529795,0.064482903,0.060703949,0.03397013,1
0.00276665,0,0,0.001109458,0,0,0,0.000927176,0.012755256,0.004782401,9.35E-07,0.000141615,0.000710816,0.5,9.35E-07,0.000179768,0.00045735,0.000852093,0.001346641,0.00973236,0.001743679,1
0.008269566,0.02561333,0,0.001643892,0.039547124,0.044561104,0.004137795,0.025628575,0.101055292,0.11370462,0.004202207,0.033836885,0.048126041,0.02,0.004202206,0.033870741,0.051407979,0.046296754,0.064623298,0.098887599,0.022595231,1
0.003774803,0.002803228,0,0,0.002465525,0.002493766,0,0.002777503,0.024394292,0.016234058,2.06E-05,0.001113173,0.002861786,0.148436686,2.06E-05,0.001167443,0.002875649,0.002854058,0.005695583,0.022278179,0.003060449,1
0.005451977,0.004318747,0,0,0.004264392,0.001403906,0.006865442,0.003960754,0.034313306,0.019842179,4.34E-05,0.002017452,0.004249978,0.12,4.34E-05,0.002007286,0.004675913,0.004012571,0.010295289,0.030260423,0.004249405,1
0.028194878,0.033939394,0.025868322,0.035392777,0.029850746,0.021929623,0.028067748,0.024765506,0.078868594,0.088656041,0.001989727,0.020626181,0.033113351,0.03,0.001989729,0.020618163,0.041356434,0.02851882,0.038212691,0.05696458,0.029204952,1
0.022887322,0.004226774,0.00237459,0.012968795,0.003717578,0.00370845,0,0.025958959,0.215056359,0.071536174,0.003514332,0.045002701,0.067205787,0.037435443,0.003514332,0.045089718,0.077772303,0.061316222,0.067175956,0.042547661,0.026371271,1
0.005050981,0.009305517,0,0,0.00818449,0.001045543,0.023405645,0.005608543,0.02313954,0.060100214,0.000267865,0.004081633,0.008579465,0.04,0.000267864,0.004097768,0.009076221,0.008302583,0.008205909,0.037516455,0.005671484,1
0.011052943,0.018995396,0,0.011800391,0.016707038,0.002493766,0,0.011014541,0.040676287,0.097343824,0.001202735,0.011397748,0.020887951,0.023881331,0.001202734,0.01146944,0.022726778,0.019863025,0.017428198,0.050006161,0.011945674,1
0.004474273,0.000413964,0,0.002906977,0.000364094,0.000425836,0,0.001891473,0.049245682,0.010870649,1.86E-05,0.00148423,0.00375056,0.218292397,1.86E-05,0.001577189,0.004965243,0.00307352,0.009913022,0.015014015,0.002714769,1
0.000507466,0.001874334,0,0,0.001648535,0,0,0.001690213,0.01680762,0.011237419,6.83E-06,0.000455227,0.001555999,0.21,6.83E-06,0.00055773,0.001474238,0.00160157,0.003366154,0.017583545,0.001809601,1
0.011185682,0.007272727,0,0,0.006396588,0.004610967,0.018292683,0.005258144,0.045358366,0.022779555,7.56E-05,0.00291243,0.006408481,0.10575501,7.56E-05,0.00304823,0.00599884,0.006636807,0.011134989,0.029564482,0.00639349,1
0.00094729,0,0,0,0,0,0,0.001062323,0.026687412,0.007173601,4.40E-06,0.000528178,0.001590266,0.33,4.40E-06,0.000564329,0.001795246,0.001476015,0.004873294,0.013568275,0.00128551,1
0.026912427,0.024242424,0.036484166,0.022908663,0.021321962,0.021159782,0.021250442,0.022435645,0.100212296,0.059283011,0.001131772,0.017597537,0.028806619,0.04,0.001131771,0.017467068,0.030764743,0.027715199,0.0355605,0.047336296,0.025634695,1
0.016369777,0.005262248,0,0.012620218,0.00462831,0.003345025,0,0.011564676,0.098161961,0.034748542,0.000381476,0.010072955,0.017759003,0.071706774,0.000381477,0.010052314,0.021766676,0.015525205,0.028907062,0.032045444,0.014615875,1
0.001508249,0.000817197,0,0.003919695,0.00071875,0.000840633,0,0.001539793,0.018660378,0.012553802,9.43E-06,0.000742115,0.001858248,0.19,9.43E-06,0.000690295,0.002320848,0.001600404,0.004555738,0.01703163,0.002142092,1
0.040340557,0.014824806,0,0.023014524,0.013038875,0.013123924,0,0.019005966,0.17825756,0.032067749,0.000589876,0.016873697,0.026661049,0.078525387,0.000589879,0.016871676,0.036112773,0.021392846,0.052119505,0.031988957,0.023429838,1
0.020205275,0.02244349,0,0,0.019739743,0.009411019,0.027535848,0.021989784,0.079328714,0.070448468,0.001262307,0.016601878,0.026743521,0.03,0.001262308,0.016472126,0.031864222,0.023889344,0.036000472,0.055410751,0.020530888,1
0.012323234,0.013353905,0,0,0.011745172,0.004987531,0.030487805,0.009212809,0.034760486,0.074143318,0.000603321,0.007433745,0.014061743,0.03,0.000603323,0.007523131,0.012892779,0.0147133,0.013149624,0.052290789,0.009452327,1
0.019969982,0.004848485,0,0.002835835,0.004264392,0.004987531,0,0.012360301,0.124195969,0.031380984,0.000392218,0.011520944,0.018631584,0.079755273,0.000392218,0.011487267,0.023906075,0.015691687,0.042837285,0.038869896,0.013879295,1
0.005220395,0.007272061,0,0,0.006396003,0.005818558,0,0.010150924,0.065563497,0.040140003,0.000338851,0.00791586,0.013860884,0.06,0.00033885,0.007753301,0.014233425,0.013653238,0.022416886,0.04379562,0.009299542,1
0.008042609,0.002424242,0,0.016889265,0.002132196,0.002493766,0,0.004536086,0.045693895,0.01628862,3.89E-05,0.002226345,0.004879765,0.15,3.89E-05,0.00219339,0.005233336,0.004682691,0.010326556,0.022360323,0.006746545,1
0.013422819,0.007054071,0,0,0.006204274,0.004762604,0,0.008048659,0.071440577,0.032157239,0.00023696,0.006645567,0.012116862,0.070901957,0.00023696,0.006770468,0.015468194,0.010248897,0.025253221,0.036276896,0.00863976,1
0.105148781,0.225454545,0.014592037,0.061042137,0.198294243,0.162169763,0.250916921,0.13888528,0.349672123,0.158739423,0.027774157,0.161275545,0.209152427,0.01393985,0.027774156,0.161333996,0.233256428,0.195717338,0.138551057,0.064218942,0.134606787,1
0.006911928,0.016969697,0,0,0.014925373,0.012468828,0.030487805,0.012007921,0.048387871,0.061706119,0.000590488,0.008872122,0.015250694,0.04,0.000590486,0.008795494,0.017212843,0.01415703,0.022504514,0.055742988,0.011043301,1
0,9.88E-05,0,0,8.69E-05,0.000101657,0,0.00075152,0.010844796,0.008967001,2.80E-06,0.000371058,0.000967072,0.27,2.80E-06,0.000286596,0.001020036,0.000937551,0.002028781,0.012264634,0.00090738,1
0.032306407,0.023553122,0,0.051071729,0.020715699,0.017089806,0,0.021051913,0.096388503,0.069291974,0.001475857,0.01977513,0.032546535,0.037156627,0.001475857,0.019618415,0.03655775,0.030310763,0.03538364,0.045894527,0.026870166,1
0.011527157,0.015059007,0,0.01867349,0.013244862,0.008009577,0,0.006932124,0.040486082,0.037398971,0.000181528,0.00445269,0.008504698,0.06,0.000181529,0.004462651,0.008606422,0.008448,0.014413411,0.043280194,0.00980208,1
0.009610505,0.025862957,0.074074074,0.00516097,0.023062724,0.009975062,0.018292683,0.020263678,0.066213515,0.078604059,0.001274986,0.014883975,0.025006763,0.027041044,0.001274984,0.014994208,0.027282035,0.023738572,0.028881905,0.058294298,0.021419385,1
0.030402078,0.008702373,0,0.026461365,0.007654006,0.007481297,0.005003304,0.013247263,0.130882059,0.023940814,0.000240425,0.009209849,0.015461791,0.1,0.000240425,0.009233346,0.020208989,0.012815798,0.038636534,0.03163017,0.017757254,1
0.004698377,0.003757787,0,0,0.00330509,0.003865554,0,0.005665722,0.035885679,0.029194245,9.80E-05,0.00296846,0.006960127,0.08,9.80E-05,0.003086417,0.0069845,0.006946543,0.008674294,0.025181845,0.005550763,1
0.007345086,0.003110917,0.011881974,0,0.002736148,0.000353184,0.001727154,0.005969679,0.047330248,0.024178834,8.87E-05,0.003286966,0.006736996,0.1,8.87E-05,0.003372278,0.008609273,0.005693427,0.015180429,0.029541671,0.006516966,1
0.008353006,0.029509472,0,0.074305629,0.025954493,0.029279337,0.055930837,0.026127542,0.106957073,0.063769043,0.001396847,0.0201519,0.031077338,0.040863287,0.001396845,0.020037879,0.038474102,0.026954529,0.048228097,0.055225912,0.030246762,1
0.024599876,0.009687623,0,0.008715327,0.008520564,0.009965448,0,0.026040223,0.226562287,0.054160361,0.002138002,0.035987572,0.053600427,0.045009638,0.002138004,0.035978383,0.070826624,0.043998889,0.069197022,0.03649166,0.025728511,1
0.006711409,0.002424242,0,0.012025959,0.002132196,0.002493766,0,0.004200804,0.044870344,0.024739795,8.80E-05,0.003339518,0.007194188,0.1,8.80E-05,0.003269923,0.005831243,0.007953866,0.00923904,0.026930572,0.005832161,1
0.001864282,0.003838383,0,0.001211242,0.003375976,0.003948461,0,0.003718129,0.037840634,0.011266539,1.55E-05,0.00126778,0.003070332,0.21,1.55E-05,0.00125889,0.003613595,0.002767528,0.007878495,0.01703163,0.003705318,1
0.276720206,0.052402808,0.155293574,0.345295819,0.054948189,0.061580878,0,0.157309622,0.441121508,0.227399668,0.079729425,0.288782381,0.350703505,0.015383842,0.07972943,0.28891054,0.368633665,0.34070959,0.192759947,0.080857217,0.204734023,1
0.004474273,0.005069175,0,0.00792903,0.004458496,0.002493766,0.009978974,0.005762186,0.069026715,0.013864559,4.25E-05,0.002766042,0.005848057,0.175455173,4.25E-05,0.002818707,0.006620324,0.00541761,0.015151576,0.02189781,0.006552025,1
0.036626704,0.011613848,0,0.013791493,0.010214738,0.007481297,0,0.021995896,0.135759845,0.055009351,0.001318467,0.02195282,0.033989708,0.042092878,0.001318467,0.022010582,0.043432402,0.028726538,0.053153007,0.046624937,0.02470896,1
0.026853959,0.016978714,0.027674454,0.055200119,0.014933304,0.014962594,6.80E-05,0.018396475,0.072469961,0.079484198,0.001468069,0.017064505,0.029607209,0.03,0.00146807,0.016978801,0.025159695,0.032086164,0.023406314,0.051103941,0.02526389,1
0.019593946,0.013374515,0,0,0.0117633,0.008083557,0.013667721,0.013382602,0.056042701,0.064505142,0.000754258,0.010594049,0.019440617,0.04,0.00075426,0.010681854,0.02156104,0.018258735,0.020467836,0.042537743,0.013818937,1
0.012326003,0.007225585,0,0,0.006355125,0.006161672,0.012195122,0.006672957,0.082882283,0.026496557,0.000186662,0.006489899,0.011721557,0.09,0.000186662,0.006468586,0.015551325,0.00958692,0.025818983,0.030389968,0.007516383,1
0.003937181,0.002424242,0,0,0.002132196,0.002493766,0,0.00883864,0.052434139,0.051502613,0.000445854,0.007881291,0.014950883,0.05,0.000445856,0.007959247,0.016252963,0.014225129,0.017777856,0.03892944,0.008055868,1
0.012189005,0.055757576,0,0.0491191,0.049040512,0.039129455,0.117331867,0.023821785,0.085566145,0.071589063,0.001405852,0.017977174,0.030463144,0.03,0.001405852,0.018049596,0.033466743,0.028788998,0.031289502,0.04622871,0.026334838,1
0.061614877,0.019159372,0,0.005982719,0.01685126,0.017166806,0,0.135737496,0.49132563,0.13172659,0.02733896,0.190673298,0.243744235,0.02,0.027338963,0.190776906,0.310856259,0.206337331,0.157517509,0.046134541,0.120291367,1
0.014206426,0.013696309,0.046296296,0.005961678,0.012046328,0.005734302,0.011885262,0.008054502,0.039036111,0.044316842,0.000241226,0.004934863,0.009619455,0.056497276,0.000241226,0.00503797,0.011005839,0.008846713,0.015154087,0.041238888,0.010795409,1
0.005699814,0.003520443,0,0,0.003096339,0.001127638,0,0.004797386,0.026927853,0.036907035,0.000117553,0.00296846,0.006733174,0.06,0.000117551,0.002928386,0.00719599,0.006475209,0.007263336,0.026298617,0.004968217,1
0.031917296,0.030061931,0,0.000776253,0.026440398,0.023109803,0.025204363,0.029107262,0.112514728,0.077359893,0.00215867,0.025578705,0.040754113,0.03,0.002158671,0.025653293,0.051660176,0.034675291,0.04496444,0.046553566,0.02840249,1
0.012993667,0.004964746,0,0,0.006396588,0.007361701,0,0.010756569,0.042305972,0.029573245,0.000118546,0.003674985,0.006955604,0.08,0.000118546,0.003685958,0.007266482,0.006782327,0.015454315,0.043445564,0.010820307,1
0.030315031,0.044252352,0.007179718,0.000652879,0.040466281,0.019950125,0.034596167,0.025395326,0.073108659,0.148990594,0.005227032,0.032145136,0.051016018,0.02,0.00522703,0.032143701,0.04149207,0.056324477,0.031944844,0.079446368,0.025426274,1
0.005434713,0.003807717,0,0,0.003349005,0.00142315,0,0.005059473,0.027317786,0.036920134,0.000119376,0.00296846,0.00648232,0.06,0.000119375,0.002972834,0.006289308,0.006589902,0.007797271,0.03163017,0.005148872,1
0.046923492,0.083749354,0.042891177,0.020473312,0.073660146,0.065221089,0.083230898,0.045356104,0.167727046,0.149136019,0.011874101,0.073041315,0.103869293,0.02,0.011874101,0.073050494,0.123763377,0.092780727,0.078097912,0.06531957,0.047223543,1
0.0025724,0,0,0,0,0,0,0.002248146,0.035162189,0.007951947,7.14E-06,0.000742115,0.002233164,0.3,7.14E-06,0.00082468,0.002796951,0.00191892,0.006432214,0.01253008,0.002469813,1
0.002237136,0,0,0,0,0,0,0.000910704,0.019901506,0.007173601,3.28E-06,0.000371058,0.001218732,0.33,3.28E-06,0.000420725,0.001229886,0.001212515,0.003621332,0.01459854,0.001328634,1
0.017864497,0.010926751,0.032339954,0.007246265,0.009610416,0.008113822,0,0.013001848,0.050230274,0.044629554,0.000320684,0.006679035,0.012941485,0.05,0.000320686,0.006604003,0.016471674,0.010973828,0.016583401,0.031048485,0.015021237,1
0.046273346,0.013141642,0.007147576,0.112964218,0.01155848,0.011243591,0,0.030832123,0.215974996,0.059382905,0.002471572,0.037131694,0.055333368,0.045438764,0.00247157,0.037265014,0.062039209,0.051595667,0.067559273,0.044350515,0.04514187,1
0.004422702,0,0,0,0,0,0,0.001412349,0.031222577,0.006982305,4.87E-06,0.000742115,0.001777041,0.34,4.87E-06,0.000641861,0.002317114,0.001476015,0.005847953,0.01216545,0.002024244,1
0.010894092,0.002424242,0,0,0.002132196,0.002493766,0,0.004865198,0.033574618,0.021520803,4.99E-05,0.002274709,0.004697513,0.11,4.99E-05,0.002129606,0.004101629,0.005029646,0.008051346,0.02919708,0.005951362,1
0.025300376,0.02966563,0.005727187,0.049628476,0.026091839,0.010746305,0.042682927,0.018625372,0.052430745,0.086404965,0.001252907,0.013216526,0.023366553,0.03,0.001252907,0.013336949,0.025692994,0.022069841,0.022346788,0.051847368,0.024294697,1
0.010401261,0.025092452,0,0,0.022069587,0.0189137,0.054165373,0.027620397,0.087110125,0.092498502,0.002385538,0.023834418,0.039470298,0.03,0.002385538,0.023716889,0.044837621,0.036478659,0.033480152,0.047808671,0.024343575,1
0.008948546,0.004848485,0,0,0.004264392,0.004952265,0,0.005974761,0.047492193,0.021513702,7.05E-05,0.002973707,0.006283903,0.11,7.05E-05,0.003011384,0.005981697,0.006452346,0.011764822,0.029231488,0.006643006,1
0.031154134,0.003352084,0,0.004019578,0.002948262,0,0,0.033347524,0.291058126,0.051059945,0.002472196,0.043716186,0.062894204,0.046172653,0.002472196,0.043740674,0.082247539,0.052107041,0.083724609,0.035925716,0.032107539,1
0,0.002424242,0,0,0.002132196,0.002493766,0,0.002786712,0.04044041,0.013210812,2.26E-05,0.00148423,0.003435612,0.18,2.26E-05,0.001573817,0.003727457,0.003272943,0.010340183,0.025495631,0.002577645,1
0.040288986,0.005331109,0,0.033739604,0.004688875,0.005483996,0,0.010833094,0.195710954,0.013002644,0.000107233,0.007493319,0.013028913,0.186064238,0.000107236,0.007425235,0.015154771,0.011844003,0.034496663,0.020433491,0.017787928,1
0.008026182,0.008272235,0.023960215,0.002906977,0.007275686,0.001465594,0.012195122,0.009210002,0.041867117,0.060692384,0.000493198,0.007574136,0.013429672,0.04,0.000493198,0.007476681,0.013690784,0.013284133,0.01754386,0.055235099,0.010464704,1
0.057592452,0.045905349,0.056741547,0.105467647,0.040375174,0.006105498,0.045025983,0.024124677,0.05522737,0.152680076,0.00414806,0.025008873,0.040511221,0.02,0.004148057,0.024912708,0.047578213,0.03657222,0.030502457,0.06765905,0.040439635,1
0.040659071,0.040211642,0.087154607,0.049310933,0.035367382,0.039306502,0.069815467,0.025602543,0.106890694,0.075030545,0.001975653,0.023743751,0.037545386,0.028624341,0.001975653,0.023653851,0.041109058,0.035559066,0.042142391,0.053103151,0.034369236,1
0.046893735,0.024989097,0.008902775,0.114600277,0.021978684,0.022923944,0,0.040313739,0.13866537,0.099459592,0.004397846,0.04054527,0.062055267,0.02,0.004397849,0.040641493,0.073460446,0.055698247,0.054806045,0.05128224,0.051203573,1
